year,geo,sex,age,value,geo_label,sex_label,age_label
2017,FR,M,Y25-74,8.0,France,Males,From 25 to 74 years
2017,FR,T,Y25-74,7.9,France,Total,From 25 to 74 years
2017,FR,F,Y55-74,5.6,France,Females,From 55 to 74 years
2017,FR,M,Y55-74,7.2,France,Males,From 55 to 74 years
2017,FR,T,Y55-74,6.4,France,Total,From 55 to 74 years
2017,IT,F,Y15-24,37.2,Italy,Females,From 15 to 24 years
2017,IT,M,Y15-24,32.9,Italy,Males,From 15 to 24 years
2017,IT,T,Y15-24,34.6,Italy,Total,From 15 to 24 years
2017,IT,F,Y15-29,28.6,Italy,Females,From 15 to 29 years
2017,IT,M,Y15-29,25.4,Italy,Males,From 15 to 29 years
2017,IT,T,Y15-29,26.7,Italy,Total,From 15 to 29 years
2017,IT,F,Y15-74,12.4,Italy,Females,From 15 to 74 years
2017,IT,M,Y15-74,10.4,Italy,Males,From 15 to 74 years
2017,IT,T,Y15-74,11.3,Italy,Total,From 15 to 74 years
2017,IT,F,Y20-64,12.2,Italy,Females,From 20 to 64 years
2017,IT,M,Y20-64,10.3,Italy,Males,From 20 to 64 years
2017,IT,T,Y20-64,11.1,Italy,Total,From 20 to 64 years
2017,IT,F,Y25-54,12.3,Italy,Females,From 25 to 54 years
2017,IT,M,Y25-54,9.8,Italy,Males,From 25 to 54 years
2017,IT,T,Y25-54,10.9,Italy,Total,From 25 to 54 years
2017,IT,F,Y25-74,10.9,Italy,Females,From 25 to 74 years
2017,IT,M,Y25-74,8.9,Italy,Males,From 25 to 74 years
2017,IT,T,Y25-74,9.8,Italy,Total,From 25 to 74 years
2017,IT,F,Y55-74,4.9,Italy,Females,From 55 to 74 years
2017,IT,M,Y55-74,5.8,Italy,Males,From 55 to 74 years
2017,IT,T,Y55-74,5.4,Italy,Total,From 55 to 74 years
2017,NL,F,Y15-24,9.5,Netherlands,Females,From 15 to 24 years
2017,NL,M,Y15-24,11.4,Netherlands,Males,From 15 to 24 years
2017,NL,T,Y15-24,10.4,Netherlands,Total,From 15 to 24 years
2017,NL,F,Y15-29,8.7,Netherlands,Females,From 15 to 29 years
2017,NL,M,Y15-29,8.4,Netherlands,Males,From 15 to 29 years
2017,NL,T,Y15-29,8.5,Netherlands,Total,From 15 to 29 years
2017,NL,F,Y15-74,6.4,Netherlands,Females,From 15 to 74 years
2017,NL,M,Y15-74,5.4,Netherlands,Males,From 15 to 74 years
2017,NL,T,Y15-74,5.9,Netherlands,Total,From 15 to 74 years
2017,NL,F,Y20-64,5.7,Netherlands,Females,From 20 to 64 years
2017,NL,M,Y20-64,4.7,Netherlands,Males,From 20 to 64 years
2017,NL,T,Y20-64,5.2,Netherlands,Total,From 20 to 64 years
2017,NL,F,Y25-54,5.3,Netherlands,Females,From 25 to 54 years
2017,NL,M,Y25-54,3.8,Netherlands,Males,From 25 to 54 years
2017,NL,T,Y25-54,4.5,Netherlands,Total,From 25 to 54 years
2017,NL,F,Y25-74,5.7,Netherlands,Females,From 25 to 74 years
2017,NL,M,Y25-74,4.3,Netherlands,Males,From 25 to 74 years
2017,NL,T,Y25-74,4.9,Netherlands,Total,From 25 to 74 years
2017,NL,F,Y55-74,7.1,Netherlands,Females,From 55 to 74 years
2017,NL,M,Y55-74,5.8,Netherlands,Males,From 55 to 74 years
2017,NL,T,Y55-74,6.3,Netherlands,Total,From 55 to 74 years
2017,PL,F,Y15-24,15.1,Poland,Females,From 15 to 24 years
2017,PL,M,Y15-24,14.8,Poland,Males,From 15 to 24 years
2017,PL,T,Y15-24,14.9,Poland,Total,From 15 to 24 years
2017,PL,F,Y15-29,9.6,Poland,Females,From 15 to 29 years
2017,PL,M,Y15-29,9.4,Poland,Males,From 15 to 29 years
2017,PL,T,Y15-29,9.5,Poland,Total,From 15 to 29 years
2017,PL,F,Y15-74,5.0,Poland,Females,From 15 to 74 years
2017,PL,M,Y15-74,5.0,Poland,Males,From 15 to 74 years
2017,PL,T,Y15-74,5.0,Poland,Total,From 15 to 74 years
2017,PL,F,Y20-64,4.9,Poland,Females,From 20 to 64 years
2017,PL,M,Y20-64,4.9,Poland,Males,From 20 to 64 years
2017,PL,T,Y20-64,4.9,Poland,Total,From 20 to 64 years
2017,PL,F,Y25-54,4.4,Poland,Females,From 25 to 54 years
2017,PL,M,Y25-54,4.1,Poland,Males,From 25 to 54 years
2017,PL,T,Y25-54,4.3,Poland,Total,From 25 to 54 years
2017,PL,F,Y25-74,4.2,Poland,Females,From 25 to 74 years
2017,PL,M,Y25-74,4.1,Poland,Males,From 25 to 74 years
2017,PL,T,Y25-74,4.1,Poland,Total,From 25 to 74 years
2017,PL,F,Y55-74,3.0,Poland,Females,From 55 to 74 years
2017,PL,M,Y55-74,3.9,Poland,Males,From 55 to 74 years
2017,PL,T,Y55-74,3.5,Poland,Total,From 55 to 74 years
2017,SE,F,Y15-24,16.4,Sweden,Females,From 15 to 24 years
2017,SE,M,Y15-24,17.8,Sweden,Males,From 15 to 24 years
2017,SE,T,Y15-24,17.1,Sweden,Total,From 15 to 24 years
2017,SE,F,Y15-29,12.5,Sweden,Females,From 15 to 29 years
2017,SE,M,Y15-29,13.5,Sweden,Males,From 15 to 29 years
2017,SE,T,Y15-29,13.0,Sweden,Total,From 15 to 29 years
2017,SE,F,Y15-74,6.5,Sweden,Females,From 15 to 74 years
2017,SE,M,Y15-74,7.0,Sweden,Males,From 15 to 74 years
2017,SE,T,Y15-74,6.8,Sweden,Total,From 15 to 74 years
2017,SE,F,Y20-64,5.8,Sweden,Females,From 20 to 64 years
2017,SE,M,Y20-64,6.4,Sweden,Males,From 20 to 64 years
2017,SE,T,Y20-64,6.1,Sweden,Total,From 20 to 64 years
2017,SE,F,Y25-54,5.5,Sweden,Females,From 25 to 54 years
2017,SE,M,Y25-54,5.7,Sweden,Males,From 25 to 54 years
2017,SE,T,Y25-54,5.6,Sweden,Total,From 25 to 54 years
2017,SE,F,Y25-74,5.2,Sweden,Females,From 25 to 74 years
2017,SE,M,Y25-74,5.6,Sweden,Males,From 25 to 74 years
2017,SE,T,Y25-74,5.4,Sweden,Total,From 25 to 74 years
2017,SE,F,Y55-74,4.3,Sweden,Females,From 55 to 74 years
2017,SE,M,Y55-74,5.1,Sweden,Males,From 55 to 74 years
2017,SE,T,Y55-74,4.7,Sweden,Total,From 55 to 74 years
2018,DE,F,Y15-24,5.5,Germany,Females,From 15 to 24 years
2018,DE,M,Y15-24,7.5,Germany,Males,From 15 to 24 years
2018,DE,T,Y15-24,6.6,Germany,Total,From 15 to 24 years
2018,DE,F,Y15-29,4.7,Germany,Females,From 15 to 29 years
2018,DE,M,Y15-29,6.5,Germany,Males,From 15 to 29 years
2018,DE,T,Y15-29,5.7,Germany,Total,From 15 to 29 years
2018,DE,F,Y15-74,2.7,Germany,Females,From 15 to 74 years
2018,DE,M,Y15-74,3.6,Germany,Males,From 15 to 74 years
2018,DE,T,Y15-74,3.2,Germany,Total,From 15 to 74 years
2018,DE,F,Y20-64,2.7,Germany,Females,From 20 to 64 years
2018,DE,M,Y20-64,3.5,Germany,Males,From 20 to 64 years
2018,DE,T,Y20-64,3.1,Germany,Total,From 20 to 64 years
2018,DE,F,Y25-54,2.5,Germany,Females,From 25 to 54 years
2018,DE,M,Y25-54,3.3,Germany,Males,From 25 to 54 years
2018,DE,T,Y25-54,2.9,Germany,Total,From 25 to 54 years
2018,DE,F,Y25-74,2.4,Germany,Females,From 25 to 74 years
2018,DE,M,Y25-74,3.1,Germany,Males,From 25 to 74 years
2018,DE,T,Y25-74,2.8,Germany,Total,From 25 to 74 years
2018,DE,F,Y55-74,2.2,Germany,Females,From 55 to 74 years
2018,DE,M,Y55-74,2.7,Germany,Males,From 55 to 74 years
2018,DE,T,Y55-74,2.4,Germany,Total,From 55 to 74 years
2018,EA20,F,Y15-24,17.3,Euro area – 20 countries (2023-2025),Females,From 15 to 24 years
2018,EA20,M,Y15-24,17.8,Euro area – 20 countries (2023-2025),Males,From 15 to 24 years
2018,EA20,T,Y15-24,17.6,Euro area – 20 countries (2023-2025),Total,From 15 to 24 years
2018,EA20,F,Y15-29,14.1,Euro area – 20 countries (2023-2025),Females,From 15 to 29 years
2018,EA20,M,Y15-29,14.5,Euro area – 20 countries (2023-2025),Males,From 15 to 29 years
2018,EA20,T,Y15-29,14.3,Euro area – 20 countries (2023-2025),Total,From 15 to 29 years
2018,EA20,F,Y15-74,8.6,Euro area – 20 countries (2023-2025),Females,From 15 to 74 years
2018,EA20,M,Y15-74,7.9,Euro area – 20 countries (2023-2025),Males,From 15 to 74 years
2018,EA20,T,Y15-74,8.2,Euro area – 20 countries (2023-2025),Total,From 15 to 74 years
2018,EA20,F,Y20-64,8.5,Euro area – 20 countries (2023-2025),Females,From 20 to 64 years
2018,EA20,M,Y20-64,7.7,Euro area – 20 countries (2023-2025),Males,From 20 to 64 years
2018,EA20,T,Y20-64,8.1,Euro area – 20 countries (2023-2025),Total,From 20 to 64 years
2018,EA20,F,Y25-54,8.4,Euro area – 20 countries (2023-2025),Females,From 25 to 54 years
2018,EA20,M,Y25-54,7.2,Euro area – 20 countries (2023-2025),Males,From 25 to 54 years
2018,EA20,T,Y25-54,7.7,Euro area – 20 countries (2023-2025),Total,From 25 to 54 years
2018,EA20,F,Y25-74,7.8,Euro area – 20 countries (2023-2025),Females,From 25 to 74 years
2018,EA20,M,Y25-74,6.9,Euro area – 20 countries (2023-2025),Males,From 25 to 74 years
2018,EA20,T,Y25-74,7.3,Euro area – 20 countries (2023-2025),Total,From 25 to 74 years
2018,EA20,F,Y55-74,5.7,Euro area – 20 countries (2023-2025),Females,From 55 to 74 years
2018,EA20,M,Y55-74,5.9,Euro area – 20 countries (2023-2025),Males,From 55 to 74 years
2018,EA20,T,Y55-74,5.8,Euro area – 20 countries (2023-2025),Total,From 55 to 74 years
2018,EL,F,Y15-24,45.4,Greece,Females,From 15 to 24 years
2018,EL,M,Y15-24,37.7,Greece,Males,From 15 to 24 years
2018,EL,T,Y15-24,41.2,Greece,Total,From 15 to 24 years
2018,EL,F,Y15-29,38.0,Greece,Females,From 15 to 29 years
2018,EL,M,Y15-29,28.6,Greece,Males,From 15 to 29 years
2018,EL,T,Y15-29,33.0,Greece,Total,From 15 to 29 years
2018,EL,F,Y15-74,24.7,Greece,Females,From 15 to 74 years
2018,EL,M,Y15-74,15.8,Greece,Males,From 15 to 74 years
2018,EL,T,Y15-74,19.7,Greece,Total,From 15 to 74 years
2018,EL,F,Y20-64,24.8,Greece,Females,From 20 to 64 years
2018,EL,M,Y20-64,15.7,Greece,Males,From 20 to 64 years
2018,EL,T,Y20-64,19.7,Greece,Total,From 20 to 64 years
2018,EL,F,Y25-54,24.6,Greece,Females,From 25 to 54 years
2018,EL,M,Y25-54,15.0,Greece,Males,From 25 to 54 years
2018,EL,T,Y25-54,19.3,Greece,Total,From 25 to 54 years
2018,EL,F,Y25-74,23.5,Greece,Females,From 25 to 74 years
2018,EL,M,Y25-74,14.6,Greece,Males,From 25 to 74 years
2018,EL,T,Y25-74,18.5,Greece,Total,From 25 to 74 years
2018,EL,F,Y55-74,18.1,Greece,Females,From 55 to 74 years
2018,EL,M,Y55-74,13.3,Greece,Males,From 55 to 74 years
2018,EL,T,Y55-74,15.2,Greece,Total,From 55 to 74 years
2018,ES,F,Y15-24,33.3,Spain,Females,From 15 to 24 years
2018,ES,M,Y15-24,35.2,Spain,Males,From 15 to 24 years
2018,ES,T,Y15-24,34.3,Spain,Total,From 15 to 24 years
2018,ES,F,Y15-29,26.2,Spain,Females,From 15 to 29 years
2018,ES,M,Y15-29,26.2,Spain,Males,From 15 to 29 years
2018,ES,T,Y15-29,26.2,Spain,Total,From 15 to 29 years
2018,ES,F,Y15-74,17.0,Spain,Females,From 15 to 74 years
2018,ES,M,Y15-74,13.7,Spain,Males,From 15 to 74 years
2018,ES,T,Y15-74,15.3,Spain,Total,From 15 to 74 years
2018,ES,F,Y20-64,16.8,Spain,Females,From 20 to 64 years
2018,ES,M,Y20-64,13.4,Spain,Males,From 20 to 64 years
2018,ES,T,Y20-64,14.9,Spain,Total,From 20 to 64 years
2018,ES,F,Y25-54,16.2,Spain,Females,From 25 to 54 years
2018,ES,M,Y25-54,12.1,Spain,Males,From 25 to 54 years
2018,ES,T,Y25-54,14.0,Spain,Total,From 25 to 54 years
2018,ES,F,Y25-74,15.9,Spain,Females,From 25 to 74 years
2018,ES,M,Y25-74,12.2,Spain,Males,From 25 to 74 years
2018,ES,T,Y25-74,13.9,Spain,Total,From 25 to 74 years
2018,ES,F,Y55-74,14.6,Spain,Females,From 55 to 74 years
2018,ES,M,Y55-74,12.3,Spain,Males,From 55 to 74 years
2018,ES,T,Y55-74,13.3,Spain,Total,From 55 to 74 years
2018,EU27,F,Y15-24,16.5,European Union - 27 countries (from 2020),Females,From 15 to 24 years
2018,EU27,M,Y15-24,16.9,European Union - 27 countries (from 2020),Males,From 15 to 24 years
2018,EU27,T,Y15-24,16.7,European Union - 27 countries (from 2020),Total,From 15 to 24 years
2018,EU27,F,Y15-29,13.0,European Union - 27 countries (from 2020),Females,From 15 to 29 years
2018,EU27,M,Y15-29,13.2,European Union - 27 countries (from 2020),Males,From 15 to 29 years
2018,EU27,T,Y15-29,13.1,European Union - 27 countries (from 2020),Total,From 15 to 29 years
2018,EU27,F,Y15-74,7.7,European Union - 27 countries (from 2020),Females,From 15 to 74 years
2018,EU27,M,Y15-74,7.1,European Union - 27 countries (from 2020),Males,From 15 to 74 years
2018,EU27,T,Y15-74,7.4,European Union - 27 countries (from 2020),Total,From 15 to 74 years
2018,EU27,F,Y20-64,7.5,European Union - 27 countries (from 2020),Females,From 20 to 64 years
2018,EU27,M,Y20-64,6.9,European Union - 27 countries (from 2020),Males,From 20 to 64 years
2018,EU27,T,Y20-64,7.2,European Union - 27 countries (from 2020),Total,From 20 to 64 years
2018,EU27,F,Y25-54,7.3,European Union - 27 countries (from 2020),Females,From 25 to 54 years
2018,EU27,M,Y25-54,6.4,European Union - 27 countries (from 2020),Males,From 25 to 54 years
2018,EU27,T,Y25-54,6.9,European Union - 27 countries (from 2020),Total,From 25 to 54 years
2018,EU27,F,Y25-74,6.9,European Union - 27 countries (from 2020),Females,From 25 to 74 years
2018,EU27,M,Y25-74,6.2,European Union - 27 countries (from 2020),Males,From 25 to 74 years
2018,EU27,T,Y25-74,6.5,European Union - 27 countries (from 2020),Total,From 25 to 74 years
2018,EU27,F,Y55-74,5.2,European Union - 27 countries (from 2020),Females,From 55 to 74 years
2018,EU27,M,Y55-74,5.3,European Union - 27 countries (from 2020),Males,From 55 to 74 years
2018,EU27,T,Y55-74,5.2,European Union - 27 countries (from 2020),Total,From 55 to 74 years
2018,FR,F,Y15-24,23.5,France,Females,From 15 to 24 years
2018,FR,M,Y15-24,20.8,France,Males,From 15 to 24 years
2018,FR,T,Y15-24,22.0,France,Total,From 15 to 24 years
2018,FR,F,Y15-29,15.8,France,Females,From 15 to 29 years
2018,FR,M,Y15-29,16.9,France,Males,From 15 to 29 years
2018,FR,T,Y15-29,16.4,France,Total,From 15 to 29 years
2018,FR,F,Y15-74,9.0,France,Females,From 15 to 74 years
2018,FR,M,Y15-74,9.0,France,Males,From 15 to 74 years
2018,FR,T,Y15-74,9.0,France,Total,From 15 to 74 years
2018,FR,F,Y20-64,8.7,France,Females,From 20 to 64 years
2018,FR,M,Y20-64,8.7,France,Males,From 20 to 64 years
2018,FR,T,Y20-64,8.7,France,Total,From 20 to 64 years
2018,FR,F,Y25-54,8.0,France,Females,From 25 to 54 years
2018,FR,M,Y25-54,7.8,France,Males,From 25 to 54 years
2018,FR,T,Y25-54,7.9,France,Total,From 25 to 54 years
2018,FR,F,Y25-74,7.6,France,Females,From 25 to 74 years
2018,FR,M,Y25-74,7.6,France,Males,From 25 to 74 years
2018,FR,T,Y25-74,7.6,France,Total,From 25 to 74 years
2018,FR,F,Y55-74,6.1,France,Females,From 55 to 74 years
2018,FR,M,Y55-74,6.9,France,Males,From 55 to 74 years
2018,FR,T,Y55-74,6.5,France,Total,From 55 to 74 years
2018,IT,F,Y15-24,34.9,Italy,Females,From 15 to 24 years
2018,IT,M,Y15-24,30.4,Italy,Males,From 15 to 24 years
2018,IT,T,Y15-24,32.2,Italy,Total,From 15 to 24 years
2018,IT,F,Y15-29,26.6,Italy,Females,From 15 to 29 years
2018,IT,M,Y15-29,23.5,Italy,Males,From 15 to 29 years
2018,IT,T,Y15-29,24.8,Italy,Total,From 15 to 29 years
2018,IT,F,Y15-74,11.7,Italy,Females,From 15 to 74 years
2018,IT,M,Y15-74,9.7,Italy,Males,From 15 to 74 years
2018,IT,T,Y15-74,10.6,Italy,Total,From 15 to 74 years
2018,IT,F,Y20-64,11.6,Italy,Females,From 20 to 64 years
2018,IT,M,Y20-64,9.6,Italy,Males,From 20 to 64 years
2018,IT,T,Y20-64,10.4,Italy,Total,From 20 to 64 years
2018,IT,F,Y25-54,11.8,Italy,Females,From 25 to 54 years
2018,IT,M,Y25-54,9.1,Italy,Males,From 25 to 54 years
2018,IT,T,Y25-54,10.3,Italy,Total,From 25 to 54 years
2018,IT,F,Y25-74,10.4,Italy,Females,From 25 to 74 years
2018,IT,M,Y25-74,8.4,Italy,Males,From 25 to 74 years
2018,IT,T,Y25-74,9.2,Italy,Total,From 25 to 74 years
2018,IT,F,Y55-74,4.7,Italy,Females,From 55 to 74 years
2018,IT,M,Y55-74,5.8,Italy,Males,From 55 to 74 years
2018,IT,T,Y55-74,5.3,Italy,Total,From 55 to 74 years
2018,NL,F,Y15-24,7.6,Netherlands,Females,From 15 to 24 years
2018,NL,M,Y15-24,10.2,Netherlands,Males,From 15 to 24 years
2018,NL,T,Y15-24,8.9,Netherlands,Total,From 15 to 24 years
2018,NL,F,Y15-29,6.7,Netherlands,Females,From 15 to 29 years
2018,NL,M,Y15-29,7.6,Netherlands,Males,From 15 to 29 years
2018,NL,T,Y15-29,7.1,Netherlands,Total,From 15 to 29 years
2018,NL,F,Y15-74,5.1,Netherlands,Females,From 15 to 74 years
2018,NL,M,Y15-74,4.7,Netherlands,Males,From 15 to 74 years
2018,NL,T,Y15-74,4.9,Netherlands,Total,From 15 to 74 years
2018,NL,F,Y20-64,4.5,Netherlands,Females,From 20 to 64 years
2018,NL,M,Y20-64,4.1,Netherlands,Males,From 20 to 64 years
2018,NL,T,Y20-64,4.3,Netherlands,Total,From 20 to 64 years
2018,NL,F,Y25-54,4.2,Netherlands,Females,From 25 to 54 years
2018,NL,M,Y25-54,3.2,Netherlands,Males,From 25 to 54 years
2018,NL,T,Y25-54,3.6,Netherlands,Total,From 25 to 54 years
2018,NL,F,Y25-74,4.5,Netherlands,Females,From 25 to 74 years
2018,NL,M,Y25-74,3.6,Netherlands,Males,From 25 to 74 years
2018,NL,T,Y25-74,4.0,Netherlands,Total,From 25 to 74 years
2018,NL,F,Y55-74,6.1,Netherlands,Females,From 55 to 74 years
2018,NL,M,Y55-74,4.8,Netherlands,Males,From 55 to 74 years
2018,NL,T,Y55-74,5.3,Netherlands,Total,From 55 to 74 years
2018,PL,F,Y15-24,12.1,Poland,Females,From 15 to 24 years
2018,PL,M,Y15-24,11.6,Poland,Males,From 15 to 24 years
2018,PL,T,Y15-24,11.8,Poland,Total,From 15 to 24 years
2018,PL,F,Y15-29,8.1,Poland,Females,From 15 to 29 years
2018,PL,M,Y15-29,7.4,Poland,Males,From 15 to 29 years
2018,PL,T,Y15-29,7.7,Poland,Total,From 15 to 29 years
2018,PL,F,Y15-74,3.9,Poland,Females,From 15 to 74 years
2018,PL,M,Y15-74,3.9,Poland,Males,From 15 to 74 years
2018,PL,T,Y15-74,3.9,Poland,Total,From 15 to 74 years
2018,PL,F,Y20-64,3.9,Poland,Females,From 20 to 64 years
2018,PL,M,Y20-64,3.8,Poland,Males,From 20 to 64 years
2018,PL,T,Y20-64,3.9,Poland,Total,From 20 to 64 years
2018,PL,F,Y25-54,3.5,Poland,Females,From 25 to 54 years
2018,PL,M,Y25-54,3.3,Poland,Males,From 25 to 54 years
2018,PL,T,Y25-54,3.4,Poland,Total,From 25 to 54 years
2018,PL,F,Y25-74,3.2,Poland,Females,From 25 to 74 years
2018,PL,M,Y25-74,3.3,Poland,Males,From 25 to 74 years
2018,PL,T,Y25-74,3.2,Poland,Total,From 25 to 74 years
2018,PL,F,Y55-74,1.9,Poland,Females,From 55 to 74 years
2018,PL,M,Y55-74,3.2,Poland,Males,From 55 to 74 years
2018,PL,T,Y55-74,2.6,Poland,Total,From 55 to 74 years
2018,SE,F,Y15-24,15.9,Sweden,Females,From 15 to 24 years
2018,SE,M,Y15-24,17.6,Sweden,Males,From 15 to 24 years
2018,SE,T,Y15-24,16.8,Sweden,Total,From 15 to 24 years
2018,SE,F,Y15-29,12.1,Sweden,Females,From 15 to 29 years
2018,SE,M,Y15-29,12.9,Sweden,Males,From 15 to 29 years
2018,SE,T,Y15-29,12.5,Sweden,Total,From 15 to 29 years
2018,SE,F,Y15-74,6.4,Sweden,Females,From 15 to 74 years
2018,SE,M,Y15-74,6.5,Sweden,Males,From 15 to 74 years
2018,SE,T,Y15-74,6.5,Sweden,Total,From 15 to 74 years
2018,SE,F,Y20-64,5.6,Sweden,Females,From 20 to 64 years
2018,SE,M,Y20-64,5.9,Sweden,Males,From 20 to 64 years
2018,SE,T,Y20-64,5.8,Sweden,Total,From 20 to 64 years
2018,SE,F,Y25-54,5.5,Sweden,Females,From 25 to 54 years
2018,SE,M,Y25-54,5.3,Sweden,Males,From 25 to 54 years
2018,SE,T,Y25-54,5.4,Sweden,Total,From 25 to 54 years
2018,SE,F,Y25-74,5.1,Sweden,Females,From 25 to 74 years
2018,SE,M,Y25-74,5.1,Sweden,Males,From 25 to 74 years
2018,SE,T,Y25-74,5.1,Sweden,Total,From 25 to 74 years
2018,SE,F,Y55-74,3.7,Sweden,Females,From 55 to 74 years
2018,SE,M,Y55-74,4.5,Sweden,Males,From 55 to 74 years
2018,SE,T,Y55-74,4.2,Sweden,Total,From 55 to 74 years
2019,DE,F,Y15-24,5.1,Germany,Females,From 15 to 24 years
2019,DE,M,Y15-24,6.9,Germany,Males,From 15 to 24 years
2019,DE,T,Y15-24,6.1,Germany,Total,From 15 to 24 years
2019,DE,F,Y15-29,4.4,Germany,Females,From 15 to 29 years
2019,DE,M,Y15-29,5.9,Germany,Males,From 15 to 29 years
2019,DE,T,Y15-29,5.2,Germany,Total,From 15 to 29 years
2019,DE,F,Y15-74,2.6,Germany,Females,From 15 to 74 years
2019,DE,M,Y15-74,3.3,Germany,Males,From 15 to 74 years
2019,DE,T,Y15-74,2.9,Germany,Total,From 15 to 74 years
2019,DE,F,Y20-64,2.5,Germany,Females,From 20 to 64 years
2019,DE,M,Y20-64,3.2,Germany,Males,From 20 to 64 years
2019,DE,T,Y20-64,2.9,Germany,Total,From 20 to 64 years
2019,DE,F,Y25-54,2.4,Germany,Females,From 25 to 54 years
2019,DE,M,Y25-54,3.0,Germany,Males,From 25 to 54 years
2019,DE,T,Y25-54,2.7,Germany,Total,From 25 to 54 years
2019,DE,F,Y25-74,2.3,Germany,Females,From 25 to 74 years
2019,DE,M,Y25-74,2.9,Germany,Males,From 25 to 74 years
2019,DE,T,Y25-74,2.6,Germany,Total,From 25 to 74 years
2019,DE,F,Y55-74,2.1,Germany,Females,From 55 to 74 years
2019,DE,M,Y55-74,2.5,Germany,Males,From 55 to 74 years
2019,DE,T,Y55-74,2.3,Germany,Total,From 55 to 74 years
2019,EA20,F,Y15-24,16.2,Euro area – 20 countries (2023-2025),Females,From 15 to 24 years
2019,EA20,M,Y15-24,16.4,Euro area – 20 countries (2023-2025),Males,From 15 to 24 years
2019,EA20,T,Y15-24,16.3,Euro area – 20 countries (2023-2025),Total,From 15 to 24 years
2019,EA20,F,Y15-29,12.9,Euro area – 20 countries (2023-2025),Females,From 15 to 29 years
2019,EA20,M,Y15-29,13.4,Euro area – 20 countries (2023-2025),Males,From 15 to 29 years
2019,EA20,T,Y15-29,13.2,Euro area – 20 countries (2023-2025),Total,From 15 to 29 years
2019,EA20,F,Y15-74,8.0,Euro area – 20 countries (2023-2025),Females,From 15 to 74 years
2019,EA20,M,Y15-74,7.3,Euro area – 20 countries (2023-2025),Males,From 15 to 74 years
2019,EA20,T,Y15-74,7.6,Euro area – 20 countries (2023-2025),Total,From 15 to 74 years
2019,EA20,F,Y20-64,7.8,Euro area – 20 countries (2023-2025),Females,From 20 to 64 years
2019,EA20,M,Y20-64,7.1,Euro area – 20 countries (2023-2025),Males,From 20 to 64 years
2019,EA20,T,Y20-64,7.5,Euro area – 20 countries (2023-2025),Total,From 20 to 64 years
2019,EA20,F,Y25-54,7.7,Euro area – 20 countries (2023-2025),Females,From 25 to 54 years
2019,EA20,M,Y25-54,6.6,Euro area – 20 countries (2023-2025),Males,From 25 to 54 years
2019,EA20,T,Y25-54,7.1,Euro area – 20 countries (2023-2025),Total,From 25 to 54 years
2019,EA20,F,Y25-74,7.2,Euro area – 20 countries (2023-2025),Females,From 25 to 74 years
2019,EA20,M,Y25-74,6.4,Euro area – 20 countries (2023-2025),Males,From 25 to 74 years
2019,EA20,T,Y25-74,6.8,Euro area – 20 countries (2023-2025),Total,From 25 to 74 years
2019,EA20,F,Y55-74,5.4,Euro area – 20 countries (2023-2025),Females,From 55 to 74 years
2019,EA20,M,Y55-74,5.4,Euro area – 20 countries (2023-2025),Males,From 55 to 74 years
2019,EA20,T,Y55-74,5.4,Euro area – 20 countries (2023-2025),Total,From 55 to 74 years
2019,EL,F,Y15-24,41.0,Greece,Females,From 15 to 24 years
2019,EL,M,Y15-24,34.5,Greece,Males,From 15 to 24 years
2019,EL,T,Y15-24,37.5,Greece,Total,From 15 to 24 years
2019,EL,F,Y15-29,33.2,Greece,Females,From 15 to 29 years
2019,EL,M,Y15-29,26.8,Greece,Males,From 15 to 29 years
2019,EL,T,Y15-29,29.8,Greece,Total,From 15 to 29 years
2019,EL,F,Y15-74,22.4,Greece,Females,From 15 to 74 years
2019,EL,M,Y15-74,14.4,Greece,Males,From 15 to 74 years
2019,EL,T,Y15-74,17.9,Greece,Total,From 15 to 74 years
2019,EL,F,Y20-64,22.4,Greece,Females,From 20 to 64 years
2019,EL,M,Y20-64,14.3,Greece,Males,From 20 to 64 years
2019,EL,T,Y20-64,17.9,Greece,Total,From 20 to 64 years
2019,EL,F,Y25-54,22.6,Greece,Females,From 25 to 54 years
2019,EL,M,Y25-54,13.7,Greece,Males,From 25 to 54 years
2019,EL,T,Y25-54,17.7,Greece,Total,From 25 to 54 years
2019,EL,F,Y25-74,21.3,Greece,Females,From 25 to 74 years
2019,EL,M,Y25-74,13.3,Greece,Males,From 25 to 74 years
2019,EL,T,Y25-74,16.8,Greece,Total,From 25 to 74 years
2019,EL,F,Y55-74,15.5,Greece,Females,From 55 to 74 years
2019,EL,M,Y55-74,12.2,Greece,Males,From 55 to 74 years
2019,EL,T,Y55-74,13.5,Greece,Total,From 55 to 74 years
2019,ES,F,Y15-24,34.5,Spain,Females,From 15 to 24 years
2019,ES,M,Y15-24,30.9,Spain,Males,From 15 to 24 years
2019,ES,T,Y15-24,32.5,Spain,Total,From 15 to 24 years
2019,ES,F,Y15-29,25.4,Spain,Females,From 15 to 29 years
2019,ES,M,Y15-29,24.1,Spain,Males,From 15 to 29 years
2019,ES,T,Y15-29,24.7,Spain,Total,From 15 to 29 years
2019,ES,F,Y15-74,16.0,Spain,Females,From 15 to 74 years
2019,ES,M,Y15-74,12.5,Spain,Males,From 15 to 74 years
2019,ES,T,Y15-74,14.1,Spain,Total,From 15 to 74 years
2019,ES,F,Y20-64,15.7,Spain,Females,From 20 to 64 years
2019,ES,M,Y20-64,12.1,Spain,Males,From 20 to 64 years
