state,state_name,county,metro,fmr_0br_median,fmr_0br_max,fmr_1br_median,fmr_1br_max,fmr_2br_median,fmr_2br_max,fmr_3br_median,fmr_3br_max,fmr_4br_median,fmr_4br_max,area_rows
KY,Kentucky,Edmonson County,metro,889,889,985,985,1153,1153,1384,1384,1806,1806,1
KY,Kentucky,Elliott County,nonmetro,619,619,683,683,866,866,1081,1081,1209,1209,1
KY,Kentucky,Estill County,nonmetro,619,619,790,790,866,866,1120,1120,1259,1259,1
KY,Kentucky,Fayette County,metro,883,883,1079,1079,1272,1272,1743,1743,1940,1940,1
KY,Kentucky,Fleming County,nonmetro,619,619,703,703,866,866,1142,1142,1147,1147,1
KY,Kentucky,Floyd County,nonmetro,646,646,689,689,904,904,1109,1109,1212,1212,1
KY,Kentucky,Franklin County,nonmetro,747,747,859,859,1083,1083,1410,1410,1680,1680,1
KY,Kentucky,Fulton County,nonmetro,619,619,660,660,866,866,1204,1204,1453,1453,1
KY,Kentucky,Gallatin County,metro,958,958,1051,1051,1353,1353,1785,1785,1976,1976,1
KY,Kentucky,Garrard County,nonmetro,643,643,821,821,900,900,1156,1156,1285,1285,1
KY,Kentucky,Grant County,metro,823,823,899,899,1155,1155,1385,1385,1678,1678,1
KY,Kentucky,Graves County,nonmetro,619,619,660,660,866,866,1204,1204,1311,1311,1
KY,Kentucky,Grayson County,nonmetro,708,708,712,712,866,866,1200,1200,1209,1209,1
KY,Kentucky,Green County,nonmetro,619,619,790,790,866,866,1142,1142,1147,1147,1
KY,Kentucky,Greenup County,metro,848,848,853,853,973,973,1249,1249,1410,1410,1
KY,Kentucky,Hancock County,nonmetro,769,769,774,774,1016,1016,1345,1345,1347,1347,1
KY,Kentucky,Hardin County,metro,841,841,846,846,1056,1056,1469,1469,1771,1771,1
KY,Kentucky,Harlan County,nonmetro,694,694,699,699,866,866,1142,1142,1147,1147,1
KY,Kentucky,Harrison County,nonmetro,619,619,790,790,866,866,1204,1204,1214,1214,1
KY,Kentucky,Hart County,nonmetro,619,619,747,747,866,866,1077,1077,1198,1198,1
KY,Kentucky,Henderson County,nonmetro,711,711,764,764,949,949,1220,1220,1414,1414,1
KY,Kentucky,Henry County,metro,966,966,1047,1047,1272,1272,1625,1625,1891,1891,1
KY,Kentucky,Hickman County,nonmetro,619,619,660,660,866,866,1142,1142,1147,1147,1
KY,Kentucky,Hopkins County,nonmetro,662,662,686,686,900,900,1163,1163,1330,1330,1
KY,Kentucky,Jackson County,nonmetro,619,619,660,660,866,866,1204,1204,1209,1209,1
KY,Kentucky,Jefferson County,metro,966,966,1047,1047,1272,1272,1625,1625,1891,1891,1
KY,Kentucky,Jessamine County,metro,883,883,1079,1079,1272,1272,1743,1743,1940,1940,1
KY,Kentucky,Johnson County,nonmetro,619,619,696,696,866,866,1154,1154,1280,1280,1
KY,Kentucky,Kenton County,metro,958,958,1051,1051,1353,1353,1785,1785,1976,1976,1
KY,Kentucky,Knott County,nonmetro,619,619,683,683,866,866,1038,1038,1209,1209,1
KY,Kentucky,Knox County,nonmetro,619,619,745,745,866,866,1038,1038,1453,1453,1
KY,Kentucky,Larue County,metro,841,841,846,846,1056,1056,1469,1469,1771,1771,1
KY,Kentucky,Laurel County,nonmetro,607,607,676,676,881,881,1068,1068,1213,1213,1
KY,Kentucky,Lawrence County,metro,715,715,720,720,926,926,1110,1110,1341,1341,1
KY,Kentucky,Lee County,nonmetro,671,671,740,740,939,939,1126,1126,1311,1311,1
KY,Kentucky,Leslie County,nonmetro,619,619,790,790,866,866,1204,1204,1209,1209,1
KY,Kentucky,Letcher County,nonmetro,619,619,759,759,866,866,1166,1166,1316,1316,1
KY,Kentucky,Lewis County,nonmetro,619,619,660,660,866,866,1136,1136,1209,1209,1
KY,Kentucky,Lincoln County,nonmetro,619,619,753,753,866,866,1038,1038,1147,1147,1
KY,Kentucky,Livingston County,metro,865,865,960,960,1158,1158,1388,1388,1771,1771,1
KY,Kentucky,Logan County,nonmetro,632,632,660,660,866,866,1178,1178,1311,1311,1
KY,Kentucky,Lyon County,nonmetro,619,619,660,660,866,866,1204,1204,1453,1453,1
KY,Kentucky,Madison County,nonmetro,666,666,785,785,904,904,1257,1257,1416,1416,1
KY,Kentucky,Magoffin County,nonmetro,619,619,790,790,866,866,1038,1038,1209,1209,1
KY,Kentucky,Marion County,nonmetro,619,619,660,660,866,866,1093,1093,1300,1300,1
KY,Kentucky,Marshall County,nonmetro,632,632,772,772,884,884,1191,1191,1269,1269,1
KY,Kentucky,Martin County,nonmetro,619,619,683,683,866,866,1081,1081,1209,1209,1
KY,Kentucky,Mason County,nonmetro,629,629,764,764,913,913,1111,1111,1274,1274,1
KY,Kentucky,McCracken County,metro,729,729,851,851,1058,1058,1269,1269,1775,1775,1
KY,Kentucky,McCreary County,nonmetro,619,619,790,790,866,866,1069,1069,1209,1209,1
KY,Kentucky,McLean County,metro,840,840,846,846,1110,1110,1466,1466,1470,1470,1
KY,Kentucky,Meade County,metro,814,814,819,819,1075,1075,1463,1463,1680,1680,1
KY,Kentucky,Menifee County,nonmetro,619,619,683,683,866,866,1110,1110,1209,1209,1
KY,Kentucky,Mercer County,nonmetro,619,619,660,660,866,866,1204,1204,1453,1453,1
KY,Kentucky,Metcalfe County,nonmetro,619,619,755,755,866,866,1081,1081,1209,1209,1
KY,Kentucky,Monroe County,nonmetro,619,619,660,660,866,866,1204,1204,1209,1209,1
KY,Kentucky,Montgomery County,nonmetro,647,647,690,690,905,905,1194,1194,1198,1198,1
KY,Kentucky,Morgan County,nonmetro,619,619,660,660,866,866,1204,1204,1272,1272,1
KY,Kentucky,Muhlenberg County,nonmetro,619,619,660,660,866,866,1038,1038,1224,1224,1
KY,Kentucky,Nelson County,metro,770,770,781,781,1016,1016,1360,1360,1704,1704,1
KY,Kentucky,Nicholas County,nonmetro,619,619,696,696,866,866,1204,1204,1311,1311,1
KY,Kentucky,Ohio County,nonmetro,619,619,660,660,866,866,1043,1043,1218,1218,1
KY,Kentucky,Oldham County,metro,966,966,1047,1047,1272,1272,1625,1625,1891,1891,1
KY,Kentucky,Owen County,nonmetro,711,711,758,758,995,995,1329,1329,1389,1389,1
KY,Kentucky,Owsley County,nonmetro,619,619,683,683,866,866,1115,1115,1209,1209,1
KY,Kentucky,Pendleton County,metro,958,958,1051,1051,1353,1353,1785,1785,1976,1976,1
KY,Kentucky,Perry County,nonmetro,685,685,731,731,959,959,1150,1150,1270,1270,1
KY,Kentucky,Pike County,nonmetro,698,698,745,745,977,977,1171,1171,1552,1552,1
KY,Kentucky,Powell County,nonmetro,619,619,660,660,866,866,1204,1204,1453,1453,1
KY,Kentucky,Pulaski County,nonmetro,662,662,706,706,926,926,1110,1110,1355,1355,1
KY,Kentucky,Robertson County,nonmetro,619,619,660,660,866,866,1081,1081,1209,1209,1
KY,Kentucky,Rockcastle County,nonmetro,619,619,741,741,866,866,1126,1126,1209,1209,1
KY,Kentucky,Rowan County,nonmetro,628,628,735,735,911,911,1156,1156,1528,1528,1
KY,Kentucky,Russell County,nonmetro,619,619,660,660,866,866,1038,1038,1147,1147,1
KY,Kentucky,Scott County,metro,883,883,1079,1079,1272,1272,1743,1743,1940,1940,1
KY,Kentucky,Shelby County,metro,954,954,1027,1027,1143,1143,1417,1417,1697,1697,1
KY,Kentucky,Simpson County,nonmetro,754,754,872,872,1055,1055,1405,1405,1473,1473,1
KY,Kentucky,Spencer County,metro,966,966,1047,1047,1272,1272,1625,1625,1891,1891,1
KY,Kentucky,Taylor County,nonmetro,619,619,790,790,866,866,1204,1204,1209,1209,1
KY,Kentucky,Todd County,nonmetro,656,656,700,700,918,918,1151,1151,1351,1351,1
KY,Kentucky,Trigg County,metro,1090,1090,1094,1094,1346,1346,1871,1871,2258,2258,1
KY,Kentucky,Trimble County,nonmetro,715,715,780,780,1001,1001,1320,1320,1325,1325,1
KY,Kentucky,Union County,nonmetro,651,651,694,694,911,911,1092,1092,1206,1206,1
KY,Kentucky,Warren County,metro,889,889,985,985,1153,1153,1384,1384,1806,1806,1
KY,Kentucky,Washington County,nonmetro,664,664,708,708,929,929,1226,1226,1323,1323,1
KY,Kentucky,Wayne County,nonmetro,619,619,677,677,866,866,1204,1204,1453,1453,1
KY,Kentucky,Webster County,nonmetro,619,619,660,660,866,866,1115,1115,1209,1209,1
KY,Kentucky,Whitley County,nonmetro,619,619,660,660,866,866,1038,1038,1157,1157,1
KY,Kentucky,Wolfe County,nonmetro,619,619,683,683,866,866,1081,1081,1209,1209,1
KY,Kentucky,Woodford County,metro,883,883,1079,1079,1272,1272,1743,1743,1940,1940,1
LA,Louisiana,Acadia Parish,metro,607,607,671,671,880,880,1055,1055,1194,1194,1
LA,Louisiana,Allen Parish,nonmetro,601,601,754,754,834,834,1048,1048,1249,1249,1
LA,Louisiana,Ascension Parish,metro,1032,1032,1064,1064,1204,1204,1511,1511,1943,1943,1
LA,Louisiana,Assumption Parish,metro,801,801,806,806,967,967,1345,1345,1556,1556,1
LA,Louisiana,Avoyelles Parish,nonmetro,617,617,653,653,857,857,1087,1087,1283,1283,1
LA,Louisiana,Beauregard Parish,nonmetro,655,655,713,713,935,935,1155,1155,1569,1569,1
LA,Louisiana,Bienville Parish,nonmetro,601,601,707,707,834,834,1160,1160,1399,1399,1
LA,Louisiana,Bossier Parish,metro,870,870,982,982,1111,1111,1458,1458,1552,1552,1
LA,Louisiana,Caddo Parish,metro,870,870,982,982,1111,1111,1458,1458,1552,1552,1
LA,Louisiana,Calcasieu Parish,metro,921,921,928,928,1217,1217,1459,1459,1611,1611,1
LA,Louisiana,Caldwell Parish,nonmetro,604,604,647,647,834,834,1072,1072,1249,1249,1
LA,Louisiana,Cameron Parish,metro,921,921,928,928,1217,1217,1459,1459,1611,1611,1
LA,Louisiana,Catahoula Parish,nonmetro,601,601,647,647,834,834,1139,1139,1249,1249,1
LA,Louisiana,Claiborne Parish,nonmetro,601,601,706,706,834,834,1000,1000,1249,1249,1
LA,Louisiana,Concordia Parish,nonmetro,601,601,647,647,834,834,1139,1139,1249,1249,1
LA,Louisiana,De Soto Parish,metro,870,870,982,982,1111,1111,1458,1458,1552,1552,1
LA,Louisiana,East Baton Rouge Parish,metro,1032,1032,1064,1064,1204,1204,1511,1511,1943,1943,1
LA,Louisiana,East Carroll Parish,nonmetro,601,601,647,647,834,834,1139,1139,1249,1249,1
LA,Louisiana,East Feliciana Parish,metro,1032,1032,1064,1064,1204,1204,1511,1511,1943,1943,1
LA,Louisiana,Evangeline Parish,nonmetro,601,601,667,667,834,834,1085,1085,1104,1104,1
LA,Louisiana,Franklin Parish,nonmetro,601,601,698,698,834,834,1067,1067,1249,1249,1
LA,Louisiana,Grant Parish,metro,728,728,780,780,994,994,1342,1342,1523,1523,1
LA,Louisiana,Iberia Parish,nonmetro,679,679,764,764,905,905,1193,1193,1473,1473,1
LA,Louisiana,Iberville Parish,metro,747,747,790,790,866,866,1204,1204,1453,1453,1
LA,Louisiana,Jackson Parish,nonmetro,601,601,761,761,834,834,1160,1160,1225,1225,1
LA,Louisiana,Jefferson Davis Parish,metro,601,601,664,664,871,871,1201,1201,1461,1461,1
LA,Louisiana,Jefferson Parish,metro,964,964,1113,1113,1331,1331,1701,1701,1996,1996,1
LA,Louisiana,La Salle Parish,nonmetro,614,614,660,660,851,851,1073,1073,1428,1428,1
LA,Louisiana,Lafayette Parish,metro,779,779,898,898,1019,1019,1301,1301,1581,1581,1
LA,Louisiana,Lafourche Parish,metro,760,760,904,904,1102,1102,1330,1330,1459,1459,1
LA,Louisiana,Lincoln Parish,nonmetro,649,649,695,695,881,881,1156,1156,1440,1440,1
LA,Louisiana,Livingston Parish,metro,1032,1032,1064,1064,1204,1204,1511,1511,1943,1943,1
LA,Louisiana,Madison Parish,nonmetro,616,616,638,638,834,834,1100,1100,1399,1399,1
LA,Louisiana,Morehouse Parish,metro,631,631,636,636,834,834,1143,1143,1172,1172,1
LA,Louisiana,Natchitoches Parish,nonmetro,634,634,705,705,925,925,1146,1146,1373,1373,1
LA,Louisiana,Orleans Parish,metro,964,964,1113,1113,1331,1331,1701,1701,1996,1996,1
LA,Louisiana,Ouachita Parish,metro,765,765,793,793,1026,1026,1319,1319,1358,1358,1
LA,Louisiana,Plaquemines Parish,metro,964,964,1113,1113,1331,1331,1701,1701,1996,1996,1
LA,Louisiana,Pointe Coupee Parish,metro,1032,1032,1064,1064,1204,1204,1511,1511,1943,1943,1
LA,Louisiana,Rapides Parish,metro,728,728,780,780,994,994,1342,1342,1523,1523,1
LA,Louisiana,Red River Parish,nonmetro,601,601,647,647,834,834,1073,1073,1251,1251,1
LA,Louisiana,Richland Parish,metro,754,754,759,759,944,944,1132,1132,1344,1344,1
LA,Louisiana,Sabine Parish,nonmetro,681,681,686,686,884,884,1065,1065,1241,1241,1
LA,Louisiana,St. Bernard Parish,metro,964,964,1113,1113,1331,1331,1701,1701,1996,1996,1
LA,Louisiana,St. Charles Parish,metro,964,964,1113,1113,1331,1331,1701,1701,1996,1996,1
LA,Louisiana,St. Helena Parish,metro,1032,1032,1064,1064,1204,1204,1511,1511,1943,1943,1
LA,Louisiana,St. James Parish,metro,697,697,702,702,921,921,1281,1281,1315,1315,1
LA,Louisiana,St. John the Baptist Parish,metro,964,964,1113,1113,1331,1331,1701,1701,1996,1996,1
LA,Louisiana,St. Landry Parish,nonmetro,631,631,636,636,834,834,1040,1040,1202,1202,1
LA,Louisiana,St. Martin Parish,metro,779,779,898,898,1019,1019,1301,1301,1581,1581,1
LA,Louisiana,St. Mary Parish,nonmetro,717,717,722,722,947,947,1244,1244,1512,1512,1
LA,Louisiana,St. Tammany Parish,metro,990,990,1130,1130,1331,1331,1724,1724,1996,1996,1
LA,Louisiana,Tangipahoa Parish,metro,831,831,848,848,1099,1099,1372,1372,1455,1455,1
LA,Louisiana,Tensas Parish,nonmetro,601,601,761,761,834,834,1160,1160,1249,1249,1
LA,Louisiana,Terrebonne Parish,metro,760,760,904,904,1102,1102,1330,1330,1459,1459,1
LA,Louisiana,Union Parish,metro,765,765,793,793,1026,1026,1319,1319,1358,1358,1
LA,Louisiana,Vermilion Parish,metro,580,580,761,761,834,834,1100,1100,1104,1104,1
LA,Louisiana,Vernon Parish,nonmetro,788,788,793,793,1041,1041,1336,1336,1433,1433,1
LA,Louisiana,Washington Parish,nonmetro,727,727,761,761,834,834,1160,1160,1388,1388,1
LA,Louisiana,Webster Parish,nonmetro,600,600,651,651,854,854,1130,1130,1131,1131,1
LA,Louisiana,West Baton Rouge Parish,metro,1032,1032,1064,1064,1204,1204,1511,1511,1943,1943,1
LA,Louisiana,West Carroll Parish,nonmetro,601,601,636,636,834,834,1088,1088,1138,1138,1
LA,Louisiana,West Feliciana Parish,metro,1032,1032,1064,1064,1204,1204,1511,1511,1943,1943,1
LA,Louisiana,Winn Parish,nonmetro,601,601,761,761,834,834,1160,1160,1249,1249,1
MA,Massachusetts,Barnstable County,metro,1834,1834,1846,1846,2422,2422,2985,2985,3428,3428,15
MA,Massachusetts,Berkshire County,metro,1250,1250,1302,1302,1709,1709,2206,2206,2867,2867,32
MA,Massachusetts,Bristol County,metro,1318,1931,1402,1943,1729,2550,2087,3057,2480,3679,20
MA,Massachusetts,Dukes County,nonmetro,1623,1623,1633,1633,2143,2143,2980,2980,3164,3164,7
MA,Massachusetts,Essex County,metro,2359,2359,2476,2476,2941,2941,3526,3526,3894,3894,34
MA,Massachusetts,Franklin County,nonmetro,1287,1287,1422,1422,1866,1866,2237,2237,2471,2471,26
MA,Massachusetts,Hampden County,metro,1219,1219,1382,1382,1734,1734,2127,2127,2296,2296,23
MA,Massachusetts,Hampshire County,metro,1382,1382,1580,1580,2004,2004,2504,2504,2702,2702,20
MA,Massachusetts,Middlesex County,metro,2359,2359,2476,2476,2941,2941,3526,3526,3894,3894,54
MA,Massachusetts,Nantucket County,nonmetro,2409,2409,2425,2425,3138,3138,4143,4143,5260,5260,1
MA,Massachusetts,Norfolk County,metro,2359,2359,2476,2476,2941,2941,3526,3526,3894,3894,28
MA,Massachusetts,Plymouth County,metro,1631,2359,1761,2476,2311,2941,2889,3526,3060,3894,27
MA,Massachusetts,Suffolk County,metro,2359,2359,2476,2476,2941,2941,3526,3526,3894,3894,4
MA,Massachusetts,Worcester County,metro,1588,1588,1599,1651,2056,2166,2548,3012,2825,3380,60
MD,Maryland,Allegany County,nonmetro,694,694,823,823,973,973,1333,1333,1452,1452,1
MD,Maryland,Anne Arundel County,metro,1362,1362,1511,1511,1857,1857,2358,2358,2611,2611,1
MD,Maryland,Baltimore County,metro,1362,1362,1511,1511,1857,1857,2358,2358,2611,2611,1
MD,Maryland,Baltimore city,metro,1362,1362,1511,1511,1857,1857,2358,2358,2611,2611,1
MD,Maryland,Calvert County,metro,1811,1811,1851,1851,2083,2083,2639,2639,3106,3106,1
MD,Maryland,Caroline County,nonmetro,995,995,1001,1001,1314,1314,1642,1642,2184,2184,1
MD,Maryland,Carroll County,metro,1362,1362,1511,1511,1857,1857,2358,2358,2611,2611,1
MD,Maryland,Cecil County,metro,1397,1397,1520,1520,1810,1810,2170,2170,2423,2423,1
MD,Maryland,Charles County,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
MD,Maryland,Dorchester County,nonmetro,947,947,952,952,1144,1144,1591,1591,1919,1919,1
MD,Maryland,Frederick County,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
MD,Maryland,Garrett County,nonmetro,848,848,864,864,973,973,1353,1353,1441,1441,1
MD,Maryland,Harford County,metro,1362,1362,1511,1511,1857,1857,2358,2358,2611,2611,1
MD,Maryland,Howard County,metro,1362,1362,1511,1511,1857,1857,2358,2358,2611,2611,1
MD,Maryland,Kent County,nonmetro,1062,1062,1137,1137,1246,1246,1635,1635,2090,2090,1
MD,Maryland,Montgomery County,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
MD,Maryland,Prince George's County,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
MD,Maryland,Queen Anne's County,metro,1362,1362,1511,1511,1857,1857,2358,2358,2611,2611,1
MD,Maryland,Somerset County,metro,901,901,907,907,1167,1167,1586,1586,1667,1667,1
MD,Maryland,St. Mary's County,metro,1394,1394,1672,1672,1833,1833,2264,2264,2889,2889,1
MD,Maryland,Talbot County,nonmetro,1201,1201,1282,1282,1409,1409,1960,1960,2364,2364,1
MD,Maryland,Washington County,metro,869,869,961,961,1261,1261,1700,1700,1901,1901,1
MD,Maryland,Wicomico County,metro,1054,1054,1061,1061,1378,1378,1818,1818,1825,1825,1
MD,Maryland,Worcester County,nonmetro,1027,1027,1035,1035,1194,1194,1661,1661,1919,1919,1
ME,Maine,Androscoggin County,metro,1140,1140,1218,1218,1586,1586,2050,2050,2305,2305,14
ME,Maine,Aroostook County,nonmetro,942,942,949,949,1224,1224,1672,1672,1739,1739,71
ME,Maine,Cumberland County,metro,1469,1469,1658,1658,2130,2130,2591,2591,2820,3038,28
ME,Maine,Franklin County,nonmetro,911,911,1008,1008,1322,1322,1750,1750,1757,1757,26
ME,Maine,Hancock County,nonmetro,1227,1227,1234,1234,1501,1501,2047,2047,2055,2055,41
ME,Maine,Kennebec County,nonmetro,1082,1082,1090,1090,1416,1416,1819,1819,2158,2158,30
ME,Maine,Knox County,nonmetro,1223,1223,1270,1270,1526,1526,1928,1928,2085,2085,20
ME,Maine,Lincoln County,nonmetro,1222,1222,1280,1280,1403,1403,1936,1936,1943,1943,21
ME,Maine,Oxford County,nonmetro,893,893,989,989,1295,1295,1801,1801,2172,2172,38
ME,Maine,Penobscot County,metro,982,1244,1061,1313,1392,1659,1799,2133,2010,2242,67
ME,Maine,Piscataquis County,nonmetro,978,978,1081,1081,1419,1419,1701,1701,1879,1879,22
ME,Maine,Sagadahoc County,metro,1105,1105,1264,1264,1577,1577,2193,2193,2645,2645,11
ME,Maine,Somerset County,nonmetro,1015,1015,1083,1083,1266,1266,1689,1689,1812,1812,37
ME,Maine,Waldo County,nonmetro,1156,1156,1163,1163,1438,1438,1865,1865,2025,2025,26
ME,Maine,Washington County,nonmetro,863,863,954,954,1252,1252,1739,1739,1943,1943,48
ME,Maine,York County,metro,1281,1518,1412,1678,1716,2202,2298,2640,2561,3694,29
MI,Michigan,Alcona County,nonmetro,689,689,807,807,973,973,1333,1333,1380,1380,1
MI,Michigan,Alger County,nonmetro,759,759,817,817,1072,1072,1285,1285,1419,1419,1
MI,Michigan,Allegan County,nonmetro,959,959,966,966,1267,1267,1583,1583,1761,1761,1
MI,Michigan,Alpena County,nonmetro,689,689,767,767,973,973,1212,1212,1632,1632,1
MI,Michigan,Antrim County,nonmetro,801,801,897,897,1162,1162,1393,1393,1613,1613,1
MI,Michigan,Arenac County,nonmetro,671,671,742,742,973,973,1353,1353,1519,1519,1
MI,Michigan,Baraga County,nonmetro,689,689,742,742,973,973,1167,1167,1299,1299,1
MI,Michigan,Barry County,metro,1010,1010,1017,1017,1334,1334,1735,1735,2013,2013,1
MI,Michigan,Bay County,metro,809,809,814,814,1030,1030,1399,1399,1518,1518,1
MI,Michigan,Benzie County,metro,904,904,937,937,1224,1224,1586,1586,1720,1720,1
MI,Michigan,Berrien County,metro,816,816,902,902,1184,1184,1556,1556,1568,1568,1
MI,Michigan,Branch County,nonmetro,689,689,840,840,973,973,1324,1324,1329,1329,1
MI,Michigan,Calhoun County,metro,833,833,976,976,1176,1176,1410,1410,1565,1565,1
MI,Michigan,Cass County,metro,775,775,906,906,993,993,1272,1272,1666,1666,1
MI,Michigan,Charlevoix County,nonmetro,736,736,800,800,1039,1039,1445,1445,1622,1622,1
MI,Michigan,Cheboygan County,nonmetro,746,746,803,803,1054,1054,1264,1264,1403,1403,1
MI,Michigan,Chippewa County,nonmetro,735,735,823,823,1066,1066,1278,1278,1411,1411,1
MI,Michigan,Clare County,nonmetro,698,698,751,751,986,986,1189,1189,1611,1611,1
MI,Michigan,Clinton County,metro,973,973,1012,1012,1268,1268,1627,1627,1679,1679,1
MI,Michigan,Crawford County,nonmetro,716,716,875,875,1038,1038,1245,1245,1472,1472,1
MI,Michigan,Delta County,nonmetro,714,714,742,742,973,973,1288,1288,1632,1632,1
MI,Michigan,Dickinson County,nonmetro,689,689,841,841,973,973,1182,1182,1632,1632,1
MI,Michigan,Eaton County,metro,973,973,1012,1012,1268,1268,1627,1627,1679,1679,1
MI,Michigan,Emmet County,nonmetro,863,863,941,941,1235,1235,1481,1481,1635,1635,1
MI,Michigan,Genesee County,metro,731,731,856,856,1033,1033,1272,1272,1497,1497,1
MI,Michigan,Gladwin County,nonmetro,689,689,742,742,973,973,1353,1353,1606,1606,1
MI,Michigan,Gogebic County,nonmetro,689,689,761,761,973,973,1353,1353,1411,1411,1
MI,Michigan,Grand Traverse County,metro,1136,1136,1143,1143,1357,1357,1747,1747,1797,1797,1
MI,Michigan,Gratiot County,nonmetro,689,689,742,742,973,973,1304,1304,1455,1455,1
MI,Michigan,Hillsdale County,nonmetro,691,691,764,764,1002,1002,1252,1252,1327,1327,1
MI,Michigan,Houghton County,nonmetro,795,795,800,800,973,973,1353,1353,1632,1632,1
MI,Michigan,Huron County,nonmetro,689,689,806,806,973,973,1197,1197,1288,1288,1
MI,Michigan,Ingham County,metro,973,973,1012,1012,1268,1268,1627,1627,1679,1679,1
